s1,s2,s3,s4,s5,Total
33,35,38,34,38,500
35,34,35,36,34,500
37,38,33,33,35,500
34,35,35,38,35,500
34,36,33,38,33,500
38,35,36,36,37,500
36,35,37,37,33,500
37,36,34,34,33,500
38,33,37,34,37,500
38,35,33,33,35,500
35,33,35,36,36,500
37,34,33,35,34,500
37,36,34,35,34,500
38,35,34,33,33,500
37,35,33,37,38,500
33,33,38,38,37,500
35,38,36,34,34,500
33,34,38,35,37,500
35,36,36,38,38,500
37,33,37,34,37,500
34,33,33,36,33,500
33,35,33,33,34,500
33,36,38,35,34,500
34,35,35,33,36,500
36,35,38,36,33,500
36,38,36,33,35,500
38,37,33,34,35,500
33,38,35,34,33,500
34,34,36,36,33,500
37,37,35,36,34,500
37,36,35,33,34,500
36,34,33,35,35,500
34,38,35,34,35,500
38,33,33,33,33,500
38,36,34,36,33,500
36,36,35,33,37,500
33,38,34,38,33,500
37,38,33,33,38,500
35,37,34,35,36,500
36,34,34,33,38,500
34,38,34,38,36,500
36,35,36,35,37,500
33,33,34,34,34,500
38,33,38,38,35,500
38,35,33,38,38,500
35,33,35,36,38,500
38,37,34,33,36,500
38,36,37,35,33,500
33,33,38,38,35,500
34,33,36,38,34,500
33,35,38,33,35,500
37,36,34,35,33,500
34,37,33,38,34,500
37,35,33,38,37,500
35,34,37,37,36,500
38,36,33,38,35,500
33,33,35,36,34,500
35,34,38,33,34,500
35,36,33,38,37,500
35,33,36,38,36,500
33,37,33,33,38,500
38,38,36,35,38,500
36,34,36,33,34,500
34,35,37,38,37,500
35,33,35,37,35,500
34,33,36,38,37,500
34,36,38,34,33,500
37,38,37,33,33,500
33,37,38,34,34,500
37,34,37,37,38,500
36,34,38,35,35,500
35,35,35,33,37,500
35,34,33,35,38,500
34,34,38,33,37,500
37,35,36,37,35,500
36,36,36,35,38,500
38,33,35,36,36,500
36,37,38,38,38,500
33,37,34,35,36,500
34,35,37,37,36,500
38,36,35,34,38,500
34,36,33,38,36,500
33,33,33,38,37,500
38,34,35,35,35,500
36,34,35,34,38,500
35,33,38,36,36,500
38,33,36,37,34,500
36,37,33,35,34,500
37,37,35,34,34,500
34,36,36,34,35,500
38,37,38,34,35,500
36,35,36,33,33,500
35,33,35,38,33,500
35,36,34,34,37,500
36,34,35,38,35,500
36,34,38,37,36,500
38,36,35,35,34,500
33,36,33,37,34,500
36,35,36,35,33,500
35,36,37,37,33,500
34,35,38,33,36,500
36,33,38,34,38,500
35,34,35,36,34,500
37,38,36,38,33,500
36,36,37,34,38,500
36,33,33,35,33,500
37,38,35,36,33,500
37,36,35,35,34,500
35,33,38,35,34,500
37,38,38,34,34,500
34,38,33,37,33,500
37,38,38,38,33,500
34,35,36,38,35,500
35,35,34,37,35,500
36,38,35,33,38,500
37,35,35,33,38,500
35,33,38,33,34,500
38,33,33,34,38,500
34,34,34,34,34,500
37,36,35,36,37,500
37,35,35,35,34,500
33,37,38,33,37,500
36,37,35,33,38,500
37,34,37,33,33,500
38,37,35,33,33,500
38,34,35,38,38,500
36,37,38,37,38,500
37,37,38,33,37,500
35,36,33,38,37,500
37,37,33,35,34,500
37,38,38,35,38,500
33,33,34,34,35,500
37,33,35,36,33,500
38,37,36,38,36,500
33,38,38,36,36,500
34,37,33,34,37,500
35,33,35,37,38,500
34,38,37,38,37,500
36,33,34,34,33,500
38,34,36,34,34,500
36,33,33,33,36,500
33,35,36,36,33,500
36,33,36,38,33,500
33,34,33,36,38,500
34,35,35,37,35,500
33,38,37,34,38,500
36,37,35,36,33,500
33,38,37,33,34,500
37,38,37,37,37,500
38,34,34,33,33,500
34,38,33,37,38,500
34,36,37,34,38,500
37,37,35,38,36,500
38,36,38,34,33,500
35,36,33,37,36,500
38,38,33,35,34,500
36,36,37,35,37,500
34,34,33,37,38,500
37,36,33,33,36,500
34,34,35,35,33,500
36,37,34,36,33,500
35,35,36,36,34,500
36,34,37,34,38,500
37,36,38,37,34,500
33,36,35,37,36,500
33,36,37,35,36,500
33,35,36,34,38,500
34,33,38,35,38,500
36,38,38,35,34,500
35,35,34,34,37,500
34,37,35,36,35,500
33,36,37,37,38,500
36,38,34,35,38,500
34,34,35,33,37,500
38,37,37,35,37,500
37,33,33,34,33,500
33,36,35,33,38,500
38,33,33,37,37,500
37,35,38,33,36,500
34,33,34,38,36,500
38,36,38,38,34,500
37,33,37,36,35,500
36,37,38,37,36,500
34,36,37,36,38,500
37,36,36,38,36,500
33,33,33,33,36,500
38,37,38,34,34,500
33,38,35,35,33,500
34,33,36,33,37,500
34,33,36,35,36,500
37,37,35,38,33,500
36,33,38,37,35,500
34,33,35,34,38,500
34,38,35,35,37,500
36,34,37,34,37,500
38,33,36,36,37,500
36,34,38,36,34,500
33,36,35,37,33,500
36,34,36,38,35,500
36,38,33,38,34,500
35,35,38,35,38,500
34,33,36,35,38,500
35,35,33,36,37,500
35,35,34,34,36,500
38,37,35,35,38,500
36,36,36,38,36,500
33,35,35,37,35,500
35,36,34,36,37,500
36,35,37,34,35,500
37,38,35,35,36,500
35,34,35,38,35,500
37,33,35,37,35,500
35,37,36,35,34,500
36,37,37,35,35,500
37,34,34,37,38,500
37,33,33,34,34,500
36,35,36,36,38,500
33,38,37,35,34,500
33,33,33,38,36,500
33,38,35,37,33,500
35,36,33,34,36,500
38,35,38,35,35,500
33,35,33,38,35,500
35,35,37,37,33,500
37,33,33,34,37,500
33,34,36,38,35,500
36,38,33,36,37,500
33,37,36,36,36,500
35,38,38,35,36,500
33,36,35,33,35,500
33,33,36,35,34,500
36,37,36,37,33,500
34,34,36,35,35,500
38,34,36,38,35,500
35,34,35,36,33,500
36,37,36,37,38,500
35,38,35,33,38,500
37,33,34,38,35,500
33,38,36,36,34,500
38,37,35,37,33,500
37,38,36,34,35,500
38,38,34,38,38,500
34,38,36,36,37,500
34,33,37,36,36,500
36,34,35,35,34,500
35,33,37,33,33,500
35,36,34,36,33,500
33,36,33,34,35,500
35,37,36,38,36,500
37,34,34,38,38,500
36,37,36,36,35,500
33,33,38,35,36,500
34,33,33,35,33,500
37,35,37,35,38,500
34,36,38,34,38,500
36,38,36,37,34,500
37,35,37,36,36,500
37,38,35,36,35,500
36,38,36,34,36,500
35,34,38,35,38,500
35,33,34,36,35,500
37,36,33,33,38,500
33,36,33,35,35,500
38,34,36,36,37,500
35,35,37,37,35,500
34,34,38,36,35,500
38,34,33,37,38,500
35,33,37,36,35,500
37,37,33,38,37,500
33,34,35,35,33,500
38,33,34,35,36,500
38,34,36,37,38,500
34,34,37,38,37,500
35,36,34,34,34,500
35,34,34,33,34,500
36,37,37,37,35,500
38,33,35,36,38,500
38,35,35,34,36,500
35,33,36,38,36,500
33,35,33,35,37,500
35,37,36,36,36,500
38,35,34,36,36,500
38,35,35,35,38,500
34,35,38,33,38,500
35,38,37,35,36,500
33,38,34,38,37,500
34,37,35,36,35,500
33,34,36,36,33,500
34,36,33,37,33,500
38,33,33,38,34,500
37,35,36,34,36,500
33,35,37,35,38,500
38,35,35,36,38,500
36,37,34,37,35,500
34,34,38,38,34,500
36,35,37,34,36,500
34,35,38,34,38,500
37,38,34,38,34,500
38,33,34,37,38,500
38,35,33,37,38,500
34,33,34,36,38,500
36,34,38,38,35,500
37,34,38,34,38,500
35,37,35,38,34,500
33,35,35,34,34,500
34,38,35,35,37,500
38,34,36,33,37,500
37,37,36,34,33,500
33,35,38,35,34,500
35,37,37,35,38,500
34,34,34,34,33,500
38,34,35,33,38,500
37,34,35,38,35,500
38,37,33,35,37,500
38,35,36,33,37,500
34,38,38,38,35,500
35,36,34,33,37,500
36,35,37,38,37,500
35,34,33,35,38,500
37,37,35,33,33,500
38,38,33,36,36,500
38,34,34,36,36,500
35,34,34,37,35,500
37,38,36,36,37,500
33,37,36,37,38,500
34,36,36,36,35,500
34,34,37,37,36,500
38,34,34,34,33,500
38,34,36,36,34,500
38,35,34,35,36,500
34,34,38,34,35,500
33,37,36,35,38,500
38,36,34,34,34,500
35,37,35,37,37,500
38,34,37,34,34,500
34,34,33,38,35,500
38,37,34,36,37,500
35,38,37,36,38,500
33,37,36,33,37,500
37,36,38,35,35,500
38,34,37,35,35,500
37,38,33,33,33,500
33,38,35,37,34,500
34,34,38,35,38,500
37,35,35,36,38,500
33,37,35,37,38,500
36,33,33,37,33,500
36,33,36,38,34,500
35,36,34,38,35,500
36,35,38,37,38,500
38,36,35,33,33,500
35,36,37,34,35,500
36,36,38,38,33,500
38,35,34,38,34,500
36,38,37,34,38,500
36,36,36,33,36,500
33,37,35,36,36,500
36,37,34,35,38,500
35,34,33,34,37,500
38,38,35,34,37,500
36,38,34,36,37,500
38,33,36,37,34,500
33,33,35,37,38,500
35,38,34,34,36,500
33,38,34,37,36,500
34,34,35,37,37,500
35,35,35,34,35,500
33,37,35,36,37,500
36,37,36,33,35,500
34,38,33,38,34,500
37,36,33,33,36,500
35,38,33,36,37,500
33,35,34,37,34,500
37,37,35,36,37,500
38,34,36,33,33,500
34,33,35,35,35,500
35,34,33,38,37,500
33,38,33,35,35,500
35,33,36,34,36,500
37,33,33,38,33,500
36,38,36,33,36,500
34,38,34,34,33,500
34,34,33,36,37,500
33,34,33,33,34,500
33,38,38,33,36,500
33,36,35,38,35,500
37,37,36,33,37,500
35,35,38,33,33,500
35,36,36,35,38,500
33,36,37,33,36,500
35,36,34,34,36,500
36,38,35,34,34,500
34,36,35,37,36,500
35,37,33,35,34,500
36,37,37,35,38,500
38,36,36,36,33,500
38,33,35,35,38,500
34,36,34,37,38,500
35,35,37,36,34,500
34,33,37,37,35,500
34,37,35,38,33,500
34,34,33,36,37,500
38,36,33,38,33,500
33,33,36,34,37,500
33,35,34,35,38,500
33,38,33,37,36,500
35,37,37,36,36,500
37,36,36,36,35,500
36,37,33,36,37,500
36,37,34,33,35,500
38,33,34,38,33,500
36,34,38,34,37,500
38,34,34,37,37,500
34,34,34,38,36,500
35,37,36,34,35,500
37,36,33,37,34,500
36,34,34,34,34,500
33,35,34,36,38,500
34,37,38,34,36,500
36,37,34,34,33,500
34,36,34,37,37,500
37,34,33,33,38,500
34,35,37,33,36,500
38,33,38,36,37,500
38,38,36,38,37,500
33,35,34,33,35,500
37,37,35,33,34,500
33,33,37,35,38,500
33,38,33,38,35,500
38,38,33,34,38,500
38,35,37,33,36,500
36,37,38,33,36,500
38,34,34,35,37,500
38,33,38,35,37,500
37,35,34,34,38,500
34,36,35,33,34,500
34,34,37,38,37,500
35,36,36,36,37,500
33,35,33,36,36,500
34,38,37,34,36,500
33,33,37,37,36,500
38,33,33,33,36,500
36,33,37,34,36,500
33,35,33,38,38,500
34,38,33,37,35,500
35,36,38,33,36,500
35,37,38,35,33,500
33,36,37,35,34,500
35,38,34,36,34,500
37,36,37,38,36,500
35,33,33,33,38,500
38,34,37,38,33,500
35,34,35,36,34,500
35,38,37,37,36,500
38,38,34,36,36,500
34,38,33,33,34,500
38,36,37,37,34,500
35,33,38,36,38,500
38,37,33,36,38,500
36,34,38,34,33,500
38,37,34,37,33,500
36,37,37,36,33,500
37,35,38,37,37,500
36,34,36,36,36,500
38,37,37,38,34,500
33,37,37,33,34,500
34,36,35,35,35,500
33,34,37,34,35,500
35,37,38,38,35,500
35,33,38,38,38,500
37,35,33,34,36,500
34,37,37,37,38,500
34,37,35,34,36,500
34,36,38,33,33,500
36,34,38,33,35,500
33,35,36,34,37,500
33,37,34,33,35,500
34,37,33,35,34,500
35,37,36,37,36,500
37,34,35,35,33,500
38,34,33,37,33,500
38,33,35,38,37,500
37,36,34,36,34,500
35,33,34,36,36,500
34,34,34,37,34,500
34,33,37,34,35,500
33,38,35,34,36,500
35,38,34,34,33,500
34,36,35,33,38,500
33,36,35,38,37,500
33,38,34,33,36,500
33,36,35,36,36,500
36,38,38,37,36,500
37,33,34,38,35,500
36,35,33,34,38,500
34,38,33,37,36,500
33,34,33,36,36,500
36,38,36,36,35,500
38,34,35,34,36,500
34,34,35,38,33,500
35,38,34,36,34,500
33,35,34,37,37,500
38,36,36,34,33,500
33,38,33,34,37,500
33,35,34,35,33,500
34,34,38,34,35,500
37,37,33,37,37,500
37,37,37,37,35,500
34,33,37,33,33,500
37,33,33,33,35,500
35,36,38,36,33,500
35,34,36,37,38,500
36,33,37,35,37,500
37,36,34,35,33,500
37,35,33,36,38,500
33,37,38,33,38,500
37,37,36,37,36,500
36,36,34,38,34,500
34,34,36,35,34,500
34,36,38,35,36,500
35,36,37,37,35,500
36,34,38,33,35,500
35,35,33,37,36,500
33,34,35,37,37,500
33,34,33,36,36,500
38,33,35,34,33,500
37,37,38,38,37,500
36,38,38,33,37,500
33,33,35,37,34,500
36,35,37,36,38,500
36,37,37,35,35,500
33,33,33,36,35,500
36,37,34,37,33,500
33,37,35,35,35,500
36,36,33,37,36,500
35,33,35,33,36,500
36,38,33,36,37,500
33,35,37,34,37,500
36,36,34,38,34,500
38,33,36,35,38,500
37,34,38,35,35,500
37,36,34,34,33,500
33,36,34,35,33,500
33,36,36,33,38,500
34,38,36,38,35,500
38,38,38,37,33,500
35,37,35,37,37,500
33,33,34,36,33,500
33,37,34,33,34,500
35,33,36,37,38,500
35,33,35,35,33,500
37,34,35,34,38,500
38,36,38,34,34,500
34,37,37,38,36,500
33,34,35,35,34,500
36,38,33,35,33,500
35,38,37,37,35,500
37,37,37,36,38,500
37,33,34,37,34,500
38,36,37,34,34,500
38,36,38,38,36,500
37,37,36,38,38,500
35,36,36,37,38,500
36,36,37,35,35,500
38,34,34,36,38,500
34,37,36,33,38,500
38,33,38,37,36,500
37,37,37,34,35,500
38,36,34,33,37,500
33,33,35,38,35,500
38,33,35,33,37,500
35,33,38,34,38,500
33,33,34,36,37,500
38,33,35,35,33,500
38,34,33,38,37,500
34,38,37,35,34,500
33,34,33,34,35,500
35,36,37,34,36,500
34,38,34,33,35,500
34,33,34,38,38,500
34,38,35,38,36,500
33,38,33,37,35,500
34,35,35,35,35,500
34,35,33,38,33,500
37,37,35,37,36,500
36,37,37,33,36,500
35,38,38,36,36,500
36,35,38,36,33,500
33,34,33,38,35,500
36,36,37,33,35,500
34,33,38,34,37,500
36,33,34,34,33,500
33,36,34,35,33,500
38,37,37,38,34,500
36,37,38,36,33,500
36,35,36,35,35,500
35,36,37,34,34,500
38,35,36,33,35,500
34,33,38,33,33,500
34,36,38,35,33,500
37,33,33,38,34,500
33,34,36,35,35,500
34,34,36,37,33,500
35,38,34,33,37,500
38,37,36,37,36,500
37,36,33,35,36,500
37,33,35,38,37,500
38,35,35,34,35,500
36,38,37,37,37,500
33,34,33,33,35,500
37,34,33,37,35,500
35,33,34,35,37,500
37,34,38,37,34,500
33,36,37,38,37,500
37,34,35,38,38,500
38,34,38,33,37,500
36,34,35,36,37,500
38,35,35,38,33,500
35,34,33,37,38,500
34,33,34,34,38,500
34,37,38,36,36,500
38,35,37,34,36,500
36,37,36,35,37,500
36,36,35,33,36,500
35,38,35,36,34,500
36,33,36,34,34,500
33,36,37,36,33,500
34,33,37,33,37,500
37,35,37,34,36,500
38,34,36,38,37,500
37,38,37,33,34,500
36,34,37,35,35,500
35,37,35,34,34,500
34,37,37,38,35,500
38,34,38,34,34,500
34,36,38,35,35,500
33,38,35,34,34,500
38,33,34,38,35,500
38,37,37,36,37,500
34,33,37,33,33,500
37,35,36,37,33,500
37,34,35,38,37,500
38,36,38,33,34,500
36,36,38,35,36,500
33,34,38,35,33,500
37,38,34,34,37,500
35,34,35,37,33,500
33,36,35,34,36,500
37,38,37,33,33,500
33,34,38,35,37,500
34,36,36,33,34,500
34,34,34,36,35,500
35,35,38,33,38,500
33,36,37,38,38,500
36,37,36,36,38,500
35,33,37,37,33,500
37,37,33,35,38,500
33,38,37,37,34,500
38,36,37,38,37,500
38,38,37,37,35,500
38,33,37,37,36,500
38,35,37,36,38,500
35,37,33,33,38,500
37,37,35,33,35,500
33,33,33,36,37,500
35,34,38,37,37,500
37,35,35,35,36,500
33,36,36,38,33,500
38,33,35,34,36,500
38,36,38,37,33,500
34,33,33,37,38,500
35,33,37,34,37,500
33,33,37,37,34,500
35,35,33,33,36,500
33,37,35,38,36,500
35,38,35,35,38,500
38,35,34,37,34,500
36,33,37,36,35,500
34,36,36,35,37,500
33,38,34,37,38,500
34,35,33,36,36,500
36,36,33,34,37,500
38,33,34,37,35,500
38,36,33,34,37,500
33,33,35,35,37,500
36,35,36,33,34,500
35,36,33,36,35,500
35,33,33,37,35,500
36,33,37,33,36,500
33,35,33,34,35,500
34,38,35,33,34,500
38,36,33,36,33,500
36,33,33,36,33,500
35,35,37,33,33,500
37,34,38,37,34,500
33,38,36,34,35,500
34,33,35,35,35,500
33,33,34,36,36,500
35,36,34,38,38,500
38,36,36,37,34,500
36,34,34,38,37,500
34,33,38,38,36,500
37,33,36,34,35,500
37,37,36,35,36,500
34,36,36,34,38,500
38,37,38,34,38,500
33,33,33,38,33,500
38,36,35,37,35,500
38,38,33,38,33,500
36,34,34,37,36,500
36,34,34,37,34,500
38,36,36,34,35,500
36,35,38,33,36,500
36,35,35,33,38,500
34,33,37,35,37,500
35,38,38,38,33,500
37,37,38,38,38,500
35,35,34,37,37,500
33,38,33,37,33,500
35,37,34,37,38,500
38,34,35,34,38,500
37,34,35,33,34,500
37,34,35,34,34,500
33,38,36,35,36,500
33,37,33,37,36,500
37,36,37,34,37,500
33,33,36,38,33,500
35,35,33,34,36,500
38,34,37,36,38,500
37,38,35,35,36,500
35,36,35,35,37,500
35,34,37,33,38,500
36,38,36,36,36,500
38,36,35,35,34,500
33,36,37,36,36,500
33,37,34,34,37,500
35,33,34,33,34,500
36,38,34,37,37,500
37,36,36,37,34,500
33,35,36,34,35,500
38,35,33,34,37,500
34,37,34,33,34,500
34,36,38,33,38,500
37,37,35,33,37,500
33,35,37,38,34,500
38,37,36,34,37,500
33,33,34,34,33,500
34,34,36,36,38,500
35,36,33,37,38,500
33,34,33,34,34,500
34,38,34,34,38,500
36,37,37,37,38,500
33,36,35,35,37,500
34,37,34,38,36,500
34,36,34,34,34,500
37,36,34,37,35,500
37,38,33,38,37,500
38,34,37,35,35,500
33,38,33,36,34,500
35,34,36,38,38,500
38,36,37,35,37,500
33,35,33,34,36,500
36,35,35,37,36,500
37,36,38,37,35,500
34,35,37,37,35,500
37,35,38,34,35,500
34,33,35,33,38,500
36,35,38,36,33,500
37,36,38,33,34,500
37,37,38,35,34,500
38,33,34,36,38,500
34,37,37,35,34,500
33,37,33,36,33,500
36,33,37,37,34,500
36,38,35,36,33,500
35,35,36,38,36,500
38,33,34,35,36,500
37,34,36,34,37,500
36,34,37,36,37,500
38,34,36,33,37,500
33,38,38,33,34,500
38,36,38,33,36,500
34,33,38,34,37,500
37,38,33,38,34,500
34,36,36,37,35,500
38,35,34,35,33,500
34,37,34,36,34,500
37,34,34,36,34,500
36,36,36,37,37,500
35,36,37,35,36,500
36,33,33,33,36,500
36,33,38,35,33,500
37,34,36,35,35,500
37,37,33,36,38,500
35,35,36,34,36,500
34,35,33,35,36,500
35,38,34,36,36,500
38,34,36,38,36,500
38,38,37,35,33,500
37,36,33,38,38,500
36,36,37,36,33,500
38,35,34,38,36,500
36,35,35,35,36,500
36,34,33,34,35,500
34,38,37,38,38,500
34,37,38,38,33,500
36,36,35,33,38,500
36,33,38,34,35,500
37,36,36,38,38,500
38,38,35,33,33,500
34,37,34,35,37,500
33,38,34,37,33,500
36,34,33,36,38,500
37,36,36,36,37,500
35,35,33,33,38,500
36,35,36,35,35,500
35,38,34,37,35,500
36,35,38,34,33,500
34,34,34,33,34,500
35,36,36,33,38,500
33,37,35,36,36,500
35,38,34,35,35,500
36,34,36,37,36,500
35,35,35,36,35,500
36,37,33,38,37,500
34,34,35,36,33,500
33,34,33,36,34,500
34,33,35,38,33,500
33,33,37,35,35,500
34,35,34,35,33,500
34,36,37,38,34,500
37,33,36,36,37,500
34,38,38,36,37,500
33,37,35,33,35,500
38,35,35,37,33,500
38,36,36,34,38,500
38,35,33,36,37,500
38,35,33,35,36,500
38,33,35,33,36,500
35,36,37,33,36,500
34,38,33,33,35,500
36,33,35,38,35,500
37,34,38,36,38,500
35,37,36,37,35,500
38,36,33,37,33,500
35,33,34,38,38,500
36,36,38,37,37,500
37,35,38,33,35,500
38,33,34,34,34,500
38,35,33,36,33,500
36,35,36,37,38,500
33,34,37,33,34,500
37,36,37,37,38,500
34,33,38,34,37,500
36,38,35,36,33,500
35,38,38,36,36,500
37,33,37,38,33,500
37,36,36,35,34,500
37,36,38,34,34,500
38,34,34,34,33,500
38,38,37,37,36,500
36,34,33,34,33,500
38,37,37,33,38,500
35,38,38,33,35,500
36,36,33,36,34,500
37,37,37,34,38,500
35,33,34,35,38,500
36,35,37,33,34,500
36,37,36,34,38,500
37,37,35,37,36,500
38,36,34,37,35,500
37,36,37,34,38,500
33,34,35,37,34,500
35,35,38,34,37,500
33,33,37,36,35,500
37,34,33,33,33,500
34,34,37,36,33,500
33,33,36,36,34,500
33,35,35,35,35,500
33,36,35,36,37,500
36,35,37,33,37,500
37,37,38,35,34,500
37,34,33,37,37,500
34,33,37,35,38,500
33,38,38,33,34,500
38,34,33,37,34,500
38,37,33,37,33,500
35,38,37,37,37,500
36,38,38,34,38,500
38,35,34,37,35,500
36,35,33,34,33,500
36,37,33,35,33,500
33,38,37,37,37,500
37,37,33,33,36,500
35,35,37,37,37,500
37,38,37,38,34,500
36,34,37,36,37,500
37,35,36,37,36,500
35,34,38,34,38,500
37,37,37,37,34,500
36,36,36,37,33,500
35,33,38,37,33,500
33,34,35,37,36,500
34,38,34,35,38,500
37,38,33,35,35,500
38,36,36,35,38,500
34,38,35,37,38,500
36,34,36,36,38,500
38,33,35,37,36,500
36,35,33,38,36,500
36,33,35,34,36,500
36,35,36,38,38,500
33,38,35,33,35,500
34,35,35,36,37,500
36,37,33,38,36,500
36,33,36,38,38,500
35,35,37,34,38,500
34,35,33,37,33,500
37,34,33,33,34,500
38,33,37,35,36,500
34,33,36,35,33,500
37,37,35,35,35,500
36,33,36,33,33,500
35,37,36,38,37,500
35,33,34,34,38,500
36,35,33,38,37,500
34,35,33,33,36,500
36,37,37,34,37,500
37,35,35,38,33,500
38,36,38,33,33,500
37,34,36,34,33,500
36,35,35,37,36,500
37,35,38,36,33,500
36,38,36,34,36,500
36,34,37,38,33,500
37,33,35,34,35,500
38,34,36,37,36,500
38,36,33,36,34,500
36,33,36,36,36,500
34,35,36,37,33,500
36,36,38,35,33,500
33,35,38,37,38,500
37,36,37,36,34,500
37,33,38,36,33,500
34,38,36,35,37,500
38,37,33,35,33,500
36,36,38,35,38,500
34,34,38,38,33,500
36,33,37,34,38,500
36,38,37,38,33,500
38,37,37,38,33,500
37,37,33,33,33,500
37,38,34,34,33,500
33,37,36,37,38,500
37,34,38,36,33,500
33,36,34,37,33,500
34,34,36,35,35,500
37,35,37,35,33,500
34,38,37,35,36,500
37,35,38,34,33,500
33,33,34,34,36,500
36,38,37,35,34,500
33,37,37,36,35,500
35,33,38,33,34,500
37,35,33,38,38,500
33,38,33,35,35,500
37,34,34,35,36,500
35,36,37,38,34,500
35,34,38,35,33,500
36,34,35,38,35,500
36,36,33,36,33,500
36,34,37,34,37,500
34,33,34,35,38,500
34,38,35,38,34,500
33,36,36,33,36,500
35,33,36,38,36,500
36,35,33,34,36,500
33,36,33,38,36,500
36,38,38,33,34,500
38,35,33,36,35,500
34,38,36,34,34,500
38,36,37,36,34,500
38,33,33,36,34,500
36,35,36,33,35,500
33,35,38,38,37,500
34,38,36,37,35,500
37,37,35,36,35,500
34,33,35,36,35,500
38,33,36,36,36,500
34,33,33,38,37,500
36,33,33,38,36,500
35,37,35,37,35,500
35,37,33,37,35,500
35,33,34,33,33,500
38,33,33,35,37,500
34,35,34,35,34,500
34,35,37,34,36,500
35,37,38,33,37,500
35,33,37,33,33,500
38,38,34,33,33,500
35,37,34,36,36,500
33,34,33,36,34,500
34,36,38,37,38,500
33,36,37,33,33,500
33,33,37,34,35,500
37,38,35,33,34,500
38,36,35,36,33,500
38,35,33,35,34,500
33,38,38,33,36,500
34,33,33,37,34,500
38,38,34,34,36,500
37,34,34,36,38,500
34,34,33,38,38,500
38,37,33,35,36,500
38,35,35,33,34,500
35,36,35,35,35,500
34,38,33,36,38,500
34,38,34,37,38,500
37,35,33,35,34,500
34,38,37,37,37,500
35,35,35,34,36,500
33,35,36,34,33,500
37,34,33,36,35,500
36,33,36,37,35,500
33,36,34,36,37,500
33,37,38,34,38,500
36,38,36,33,38,500
35,33,37,36,34,500
35,35,38,35,33,500
33,33,33,36,33,500
35,36,33,36,34,500
38,38,38,38,35,500
36,34,36,37,37,500
35,33,35,33,37,500
38,35,35,34,33,500
38,33,33,36,35,500
37,37,35,36,36,500
37,36,35,34,37,500
37,34,37,36,34,500
33,36,37,38,36,500
35,36,37,36,34,500
34,33,36,38,35,500
38,36,37,33,38,500
35,35,33,38,36,500
36,37,37,38,33,500
34,34,37,36,37,500
33,36,36,34,38,500
34,37,33,34,33,500
35,38,34,34,37,500
37,35,34,34,33,500
33,35,34,38,37,500
36,35,37,33,36,500
36,36,33,37,36,500
37,37,34,33,38,500
34,36,35,38,33,500
36,37,35,33,33,500
34,35,36,33,33,500
38,38,38,36,36,500
38,33,34,38,34,500
37,33,33,36,34,500
36,33,37,33,37,500
35,35,34,33,36,500
37,37,33,33,38,500
36,38,36,33,35,500
33,35,33,38,38,500
37,34,36,38,36,500
35,37,34,33,38,500
38,36,38,35,36,500
35,34,36,36,37,500
36,35,34,38,34,500
37,33,36,33,38,500
33,36,33,38,34,500
33,35,35,38,38,500
37,34,35,38,35,500
34,37,34,36,38,500
36,37,37,37,35,500
34,38,37,36,37,500
37,33,35,34,33,500
35,37,33,37,37,500
35,38,36,38,35,500
38,34,34,38,33,500
33,34,33,34,33,500
34,35,33,36,38,500
35,34,36,37,34,500
36,33,33,38,35,500
35,34,33,33,38,500
36,37,33,35,36,500
35,36,37,35,33,500
37,33,36,38,35,500
35,37,34,38,38,500
34,35,35,34,33,500
34,36,34,35,37,500
35,33,36,34,34,500
34,35,34,37,34,500
35,34,33,36,38,500
36,33,33,36,33,500
34,38,37,34,37,500
34,37,34,38,37,500
37,38,34,38,33,500
38,33,36,34,35,500
35,35,33,34,34,500
37,38,33,34,37,500
37,36,38,38,35,500
36,35,35,34,34,500
33,33,38,36,33,500
34,33,38,35,37,500
37,34,36,35,36,500
37,36,34,35,34,500
38,37,33,38,38,500
37,33,34,37,37,500
36,36,33,38,34,500
35,34,36,34,35,500
38,38,33,38,36,500
35,36,38,35,34,500
34,33,38,38,36,500
34,38,33,36,38,500
34,34,33,38,36,500
34,38,33,33,35,500
37,34,37,37,38,500
35,33,38,33,35,500
36,33,38,36,38,500
37,34,38,33,35,500
34,33,37,34,37,500
37,38,34,38,33,500
35,38,33,36,34,500
36,34,34,34,38,500
34,36,36,36,34,500
34,33,38,33,37,500
33,33,36,37,38,500
33,36,35,34,38,500
35,36,36,36,36,500
36,38,35,36,38,500
33,36,35,37,37,500
34,37,36,35,34,500
38,33,36,38,38,500
37,37,38,36,34,500
34,33,35,34,35,500
37,33,35,38,35,500
37,35,36,35,35,500
35,37,38,38,36,500
35,38,37,38,34,500
37,34,33,34,35,500
35,36,37,35,35,500
35,34,37,37,34,500
35,35,36,33,36,500
34,33,35,35,37,500
38,38,33,36,38,500
34,35,37,35,36,500
38,37,33,38,38,500
33,36,35,33,36,500
34,37,37,38,35,500
38,35,33,36,37,500
34,36,35,33,38,500
37,33,36,37,37,500
33,37,34,35,36,500
33,38,35,34,33,500
33,38,38,36,33,500
36,37,38,38,38,500
34,35,35,36,36,500
33,34,38,34,34,500
36,38,37,38,33,500
33,35,34,34,35,500
35,37,36,34,38,500
36,38,35,34,37,500
37,33,35,37,36,500
